num,data,char
3,0.43376,Guilty
3,0.41393,Guilty
3,0.61066,Guilty
3,0.27821,Guilty
3,0.78363,Guilty
3,0.50891,Guilty
3,0.47284,Guilty
3,0.77138,Guilty
3,0.61964,Guilty
3,0.77144,Guilty
3,0.18313,Guilty
4,0.16847,Guilty
4,0.32484,Guilty
4,0.13384,Guilty
4,0.07981,Guilty
4,0.059325,Guilty
4,0.13465,Guilty
4,0.06812,Guilty
4,0.05004,Guilty
4,0.050686,Guilty
4,0.028353,Guilty
4,0.14317,Guilty
4,0.066923,Guilty
4,0.071316,Guilty
4,0.07859,Guilty
4,0.060462,Guilty
4,0.1016,Guilty
4,0.035586,Guilty
4,0.24564,Guilty
4,0.14988,Guilty
4,0.14923,Guilty
4,0.18767,Guilty
4,0.04391,Guilty
4,0.18236,Guilty
4,0.14968,Guilty
4,0.11257,Guilty
4,0.26495,Guilty
4,0.2848,Guilty
4,0.35693,Guilty
4,0.12327,Guilty
4,0.11427,Guilty
4,0.12825,Guilty
4,0.24429,Guilty
4,0.12072,Guilty
4,0.085039,Guilty
4,0.062038,Guilty
4,0.3327,Guilty
4,0.039581,Guilty
4,0.26067,Guilty
4,0.13982,Guilty
4,0.10463,Guilty
4,0.12813,Guilty
4,0.11124,Guilty
4,0.14787,Guilty
4,0.054689,Guilty
4,0.13677,Guilty
4,0.082337,Guilty
4,0.052147,Guilty
4,0.23347,Guilty
4,0.083752,Guilty
4,0.037483,Guilty
4,0.075883,Guilty
4,0.12734,Guilty
4,0.15634,Guilty
4,0.16972,Guilty
4,0.10447,Guilty
4,0.22557,Guilty
4,0.12913,Guilty
4,0.15158,Guilty
4,0.1742,Guilty
4,0.40427,Guilty
4,0.14766,Guilty
4,0.099908,Guilty
4,0.17281,Guilty
4,0.41705,Guilty
4,0.27529,Guilty
4,0.22334,Guilty
4,0.13002,Guilty
4,0.21311,Guilty
4,0.2645,Guilty
4,0.17907,Guilty
4,0.25971,Guilty
4,0.19018,Guilty
4,0.47686,Guilty
4,0.242,Guilty
4,0.18175,Guilty
4,0.22633,Guilty
4,0.51899,Guilty
4,0.37546,Guilty
4,0.13297,Guilty
4,0.21403,Guilty
4,0.51427,Guilty
4,0.40775,Guilty
4,0.38045,Guilty
4,0.38147,Guilty
4,0.19746,Guilty
4,0.25048,Guilty
4,0.2349,Guilty
4,0.41282,Guilty
4,0.35785,Guilty
4,0.5449,Guilty
4,0.32096,Guilty
4,0.5713,Guilty
4,0.16215,Guilty
4,0.36462,Guilty
4,0.23126,Guilty
4,0.22662,Guilty
4,0.27895,Guilty
4,0.23344,Guilty
4,0.25794,Guilty
4,0.27806,Guilty
4,0.26552,Guilty
4,0.35941,Guilty
4,0.41632,Guilty
4,0.26365,Guilty
4,0.20967,Guilty
4,0.33024,Guilty
4,0.34516,Guilty
4,0.1953,Guilty
4,0.045108,Guilty
4,0.15583,Guilty
4,0.19587,Guilty
4,0.030634,Guilty
4,0.0716,Guilty
4,0.059391,Guilty
4,0.10953,Guilty
4,0.091058,Guilty
4,0.065011,Guilty
4,0.096491,Guilty
4,0.092392,Guilty
4,0.088499,Guilty
4,0.12572,Guilty
4,0.047359,Guilty
4,0.12339,Guilty
4,0.10897,Guilty
4,0.095236,Guilty
4,0.23156,Guilty
4,0.25412,Guilty
4,0.18052,Guilty
4,0.19997,Guilty
4,0.19017,Guilty
4,0.24935,Guilty
4,0.20159,Guilty
4,0.1369,Guilty
4,0.29671,Guilty
4,0.18672,Guilty
4,0.18113,Guilty
4,0.18026,Guilty
4,0.081762,Guilty
4,0.40702,Guilty
4,0.22195,Guilty
4,0.13757,Guilty
4,0.13487,Guilty
4,0.29853,Guilty
4,0.14859,Guilty
4,0.12088,Guilty
4,0.20041,Guilty
4,0.25065,Guilty
4,0.14425,Guilty
4,0.23977,Guilty
4,0.34036,Guilty
4,0.16875,Guilty
4,0.60979,Guilty
4,0.32757,Guilty
4,0.11401,Guilty
4,0.24925,Guilty
4,0.18169,Guilty
4,0.13606,Guilty
4,0.36298,Guilty
4,0.43714,Guilty
4,0.15564,Guilty
4,0.37981,Guilty
4,0.31508,Guilty
4,0.20214,Guilty
4,0.15677,Guilty
4,0.15573,Guilty
4,0.17706,Guilty
4,0.16147,Guilty
