num,data,char
1,0.68888,Guilty
1,0.58094,Guilty
1,0.53256,Guilty
1,0.67923,Guilty
1,0.78721,Guilty
1,0.74726,Guilty
1,0.50187,Guilty
1,0.64104,Guilty
1,0.74981,Guilty
1,0.72758,Guilty
1,0.38993,Guilty
1,0.17814,Guilty
1,0.081392,Guilty
1,0.30825,Guilty
1,0.59833,Guilty
1,0.18348,Guilty
1,0.092501,Guilty
1,0.61904,Guilty
1,0.62528,Guilty
1,0.69053,Guilty
1,0.59835,Guilty
1,0.31759,Guilty
1,0.53592,Guilty
1,0.5538,Guilty
1,0.80314,Guilty
1,0.67384,Guilty
1,0.46214,Guilty
1,0.81452,Guilty
1,0.61771,Guilty
1,0.55532,Guilty
1,0.6913,Guilty
1,0.54057,Guilty
1,0.70969,Guilty
1,0.34639,Guilty
2,0.18541,Guilty
2,0.38833,Guilty
2,0.97346,Guilty
2,0.75337,Guilty
2,0.60375,Guilty
2,0.65449,Guilty
2,0.67538,Guilty
2,0.82795,Guilty
2,0.70846,Guilty
2,0.56843,Guilty
2,0.52014,Guilty
2,0.36781,Guilty
2,0.57088,Guilty
2,0.40958,Guilty
2,0.68836,Guilty
2,0.7468,Guilty
2,0.69737,Guilty
2,0.68188,Guilty
2,0.7101,Guilty
2,0.42608,Guilty
2,0.82045,Guilty
2,0.68827,Guilty
2,0.72321,Guilty
2,0.30131,Guilty
2,0.259,Guilty
2,0.28672,Guilty
2,0.3784,Guilty
2,0.1886,Guilty
2,0.2131,Guilty
2,0.1831,Guilty
2,0.47946,Guilty
2,0.062405,Guilty
2,0.19366,Guilty
2,0.27375,Guilty
2,0.35444,Guilty
2,0.1652,Guilty
2,0.10781,Guilty
2,0.23834,Guilty
2,0.035765,Guilty
2,0.26394,Guilty
2,0.56648,Guilty
2,0.37659,Guilty
2,0.39405,Guilty
2,0.30493,Guilty
2,0.20056,Guilty
2,0.32522,Guilty
2,0.16932,Guilty
2,0.15806,Guilty
2,0.27266,Guilty
2,0.22954,Guilty
2,0.40404,Guilty
2,0.34132,Guilty
2,0.38501,Guilty
2,0.43832,Guilty
2,0.5032,Guilty
2,0.33562,Guilty
2,0.53965,Guilty
2,0.47365,Guilty
2,0.64037,Guilty
2,0.36254,Guilty
2,0.36917,Guilty
